Image_Array,Label
[0.16470589 0.16470589 0.16470589 ... 0.05490196 0.05490196 0.05490196],1
[0.2784314  0.2784314  0.2784314  ... 0.09803922 0.09803922 0.09803922],1
[0.19607843 0.19607843 0.19607843 ... 0.05098039 0.05098039 0.05098039],1
[0.17254902 0.17254902 0.17254902 ... 0.         0.         0.        ],1
[0. 0. 0. ... 0. 0. 0.],1
[0.05882353 0.05882353 0.05882353 ... 0.         0.         0.        ],1
[0. 0. 0. ... 0. 0. 0.],1
[0. 0. 0. ... 0. 0. 0.],1
[0.14901961 0.14901961 0.14901961 ... 0.08235294 0.08235294 0.08235294],1
[0.05490196 0.05490196 0.05490196 ... 0.1254902  0.1254902  0.1254902 ],1
[0.14117648 0.14117648 0.14117648 ... 0.18431373 0.18431373 0.18431373],1
[0.30588236 0.30588236 0.30588236 ... 0.2901961  0.2901961  0.2901961 ],1
[0.15686275 0.15686275 0.15686275 ... 0.         0.         0.        ],1
[0.24705882 0.24705882 0.24705882 ... 0.19215687 0.19215687 0.19215687],1
[0.07843138 0.07843138 0.07843138 ... 0.69803923 0.69803923 0.69803923],1
[0. 0. 0. ... 0. 0. 0.],1
[0.0627451  0.0627451  0.0627451  ... 0.04705882 0.04705882 0.04705882],1
[0.05490196 0.05490196 0.05490196 ... 0.         0.         0.        ],1
[0.627451 0.627451 0.627451 ... 0.       0.       0.      ],1
[0.18431373 0.18431373 0.18431373 ... 0.         0.         0.        ],1
[0. 0. 0. ... 0. 0. 0.],1
[0.17254902 0.17254902 0.17254902 ... 0.05098039 0.05098039 0.05098039],1
[0.2784314  0.2784314  0.2784314  ... 0.10588235 0.10588235 0.10588235],1
[0.16470589 0.16470589 0.16470589 ... 0.02745098 0.02745098 0.02745098],1
[0.21176471 0.21176471 0.21176471 ... 0.09019608 0.09019608 0.09019608],1
[0.14117648 0.14117648 0.14117648 ... 0.         0.         0.        ],1
[0.01960784 0.01960784 0.01960784 ... 0.         0.         0.        ],1
[0.0627451  0.0627451  0.0627451  ... 0.07058824 0.07058824 0.07058824],1
[0.56078434 0.56078434 0.56078434 ... 0.01960784 0.01960784 0.01960784],1
[0.23137255 0.23137255 0.23137255 ... 0.02745098 0.02745098 0.02745098],1
[0.28627452 0.28627452 0.28627452 ... 0.09803922 0.09803922 0.09803922],1
[0.16862746 0.16862746 0.16862746 ... 0.05882353 0.05882353 0.05882353],1
[0.8156863  0.8156863  0.8156863  ... 0.07843138 0.07843138 0.07843138],1
[0.14509805 0.14509805 0.14509805 ... 0.         0.         0.        ],1
[0.28627452 0.28627452 0.28627452 ... 0.6039216  0.6039216  0.6039216 ],1
[0.16078432 0.16078432 0.16078432 ... 0.13725491 0.13725491 0.13725491],1
[0.58431375 0.58431375 0.58431375 ... 0.16078432 0.16078432 0.16078432],1
[0.39607844 0.39607844 0.39607844 ... 0.16078432 0.16078432 0.16078432],1
[0.5372549  0.5372549  0.5372549  ... 0.14509805 0.14509805 0.14509805],1
[0.09411765 0.09411765 0.09411765 ... 0.12941177 0.12941177 0.12941177],1
[0.32941177 0.32941177 0.32941177 ... 0.0627451  0.0627451  0.0627451 ],1
[0.10588235 0.10588235 0.10588235 ... 0.         0.         0.        ],1
[0.21176471 0.21176471 0.21176471 ... 0.         0.         0.        ],1
[0.09019608 0.09019608 0.09019608 ... 0.         0.         0.        ],1
[0.08627451 0.08627451 0.08627451 ... 0.         0.         0.        ],1
[0.20784314 0.20784314 0.20784314 ... 0.00784314 0.00784314 0.00784314],1
[0.00784314 0.00784314 0.00784314 ... 0.07058824 0.07058824 0.07058824],1
[0.65882355 0.65882355 0.65882355 ... 0.05490196 0.05490196 0.05490196],1
[0.11764706 0.11764706 0.11764706 ... 0.06666667 0.06666667 0.06666667],1
[0.05882353 0.05882353 0.05882353 ... 0.09019608 0.09019608 0.09019608],1
[0.21176471 0.21176471 0.21176471 ... 0.06666667 0.06666667 0.06666667],1
[0.06666667 0.06666667 0.06666667 ... 0.06666667 0.06666667 0.06666667],1
[0.13725491 0.13725491 0.13725491 ... 0.50980395 0.50980395 0.50980395],1
[0.09411765 0.09411765 0.09411765 ... 0.08627451 0.08627451 0.08627451],1
[0.03921569 0.03921569 0.03921569 ... 0.09019608 0.09019608 0.09019608],1
[0.0627451 0.0627451 0.0627451 ... 0.1882353 0.1882353 0.1882353],1
[0.01568628 0.01568628 0.01568628 ... 0.         0.         0.        ],1
[0.6627451  0.6627451  0.6627451  ... 0.05098039 0.05098039 0.05098039],1
[0.77254903 0.77254903 0.77254903 ... 0.11372549 0.11372549 0.11372549],1
[0.15294118 0.15294118 0.15294118 ... 0.21176471 0.21176471 0.21176471],1
[0.15294118 0.15294118 0.15294118 ... 0.20392157 0.20392157 0.20392157],1
[0.3137255  0.3137255  0.3137255  ... 0.07843138 0.07843138 0.07843138],1
[0.05098039 0.05098039 0.05098039 ... 0.         0.         0.        ],1
[0.09411765 0.09411765 0.09411765 ... 0.02352941 0.02352941 0.02352941],1
[0.12941177 0.12941177 0.12941177 ... 0.07843138 0.07843138 0.07843138],1
[0.05098039 0.05098039 0.05098039 ... 0.01960784 0.01960784 0.01960784],1
[0.7921569  0.7921569  0.7921569  ... 0.10588235 0.10588235 0.10588235],1
[0.05882353 0.05882353 0.05882353 ... 0.04705882 0.04705882 0.04705882],1
[0.8235294  0.8235294  0.8235294  ... 0.03529412 0.03529412 0.03529412],1
[0.08235294 0.08235294 0.08235294 ... 0.15686275 0.15686275 0.15686275],1
[0.05490196 0.05490196 0.05490196 ... 0.         0.         0.        ],1
[0. 0. 0. ... 0. 0. 0.],1
[0. 0. 0. ... 0. 0. 0.],1
[0.08627451 0.08627451 0.08627451 ... 0.14117648 0.14117648 0.14117648],1
[0.07450981 0.07450981 0.07450981 ... 0.10196079 0.10196079 0.10196079],1
[0.27058825 0.27058825 0.27058825 ... 1.         1.         1.        ],1
[0.1254902  0.1254902  0.1254902  ... 0.07450981 0.07450981 0.07450981],1
[0. 0. 0. ... 0. 0. 0.],1
[0. 0. 0. ... 0. 0. 0.],1
[0. 0. 0. ... 0. 0. 0.],1
[0.30980393 0.30980393 0.30980393 ... 0.5411765  0.5411765  0.5411765 ],1
[0.07058824 0.07058824 0.07058824 ... 0.3372549  0.3372549  0.3372549 ],1
[0. 0. 0. ... 0. 0. 0.],1
[0.15686275 0.15686275 0.15686275 ... 0.07843138 0.07843138 0.07843138],1
[0.70980394 0.70980394 0.70980394 ... 0.4745098  0.4745098  0.4745098 ],1
[0.14901961 0.14901961 0.14901961 ... 0.29803923 0.29803923 0.29803923],1
[0.10980392 0.10980392 0.10980392 ... 0.09803922 0.09803922 0.09803922],1
[0.07843138 0.07843138 0.07843138 ... 0.09411765 0.09411765 0.09411765],1
[0.02352941 0.02352941 0.02352941 ... 0.         0.         0.        ],1
[0.16470589 0.16470589 0.16470589 ... 0.09411765 0.09411765 0.09411765],1
[0.8392157  0.8392157  0.8392157  ... 0.06666667 0.06666667 0.06666667],1
[0.9019608  0.9019608  0.9019608  ... 0.40392157 0.40392157 0.40392157],1
[0.20392157 0.20392157 0.20392157 ... 0.07843138 0.07843138 0.07843138],1
[0.23137255 0.23137255 0.23137255 ... 0.10588235 0.10588235 0.10588235],1
[0. 0. 0. ... 0. 0. 0.],1
[0. 0. 0. ... 0. 0. 0.],1
[0. 0. 0. ... 0. 0. 0.],1
[0.02745098 0.02745098 0.02745098 ... 0.         0.         0.        ],1
[0.09411765 0.09411765 0.09411765 ... 0.         0.         0.        ],1
[0. 0. 0. ... 0. 0. 0.],1
[0.40392157 0.40392157 0.40392157 ... 0.         0.         0.        ],1
[0.60784316 0.60784316 0.60784316 ... 0.07058824 0.07058824 0.07058824],1
[0.07450981 0.07450981 0.07450981 ... 0.78039217 0.78039217 0.78039217],1
[0. 0. 0. ... 0. 0. 0.],1
[0.10588235 0.10588235 0.10588235 ... 0.03529412 0.03529412 0.03529412],1
[0.05098039 0.05098039 0.05098039 ... 0.03921569 0.03921569 0.03921569],1
[0.04705882 0.04705882 0.04705882 ... 0.09411765 0.09411765 0.09411765],1
[0.05882353 0.05882353 0.05882353 ... 0.07843138 0.07843138 0.07843138],1
[0.10196079 0.10196079 0.10196079 ... 0.07058824 0.07058824 0.07058824],1
[0.19607843 0.19607843 0.19607843 ... 0.09411765 0.09411765 0.09411765],1
[0.08627451 0.08627451 0.08627451 ... 0.07450981 0.07450981 0.07450981],1
[0.02745098 0.02745098 0.02745098 ... 0.10196079 0.10196079 0.10196079],1
[0.12941177 0.12941177 0.12941177 ... 0.05882353 0.05882353 0.05882353],1
[0.03137255 0.03137255 0.03137255 ... 0.06666667 0.06666667 0.06666667],1
[0.14901961 0.14901961 0.14901961 ... 0.0627451  0.0627451  0.0627451 ],1
[0.7137255  0.7137255  0.7137255  ... 0.08627451 0.08627451 0.08627451],1
[0.6431373  0.6431373  0.6431373  ... 0.09411765 0.09411765 0.09411765],1
[0.09803922 0.09803922 0.09803922 ... 0.24705882 0.24705882 0.24705882],1
[0.49411765 0.49411765 0.49411765 ... 0.03529412 0.03529412 0.03529412],1
[0.2784314 0.2784314 0.2784314 ... 0.        0.        0.       ],1
[0.7607843  0.7607843  0.7607843  ... 0.11372549 0.11372549 0.11372549],1
[0.7294118  0.7294118  0.7294118  ... 0.08627451 0.08627451 0.08627451],1
[0.07843138 0.07843138 0.07843138 ... 0.15294118 0.15294118 0.15294118],1
[0.11372549 0.11372549 0.11372549 ... 0.10588235 0.10588235 0.10588235],1
[0.1764706  0.1764706  0.1764706  ... 0.17254902 0.17254902 0.17254902],1
[0.07450981 0.07450981 0.07450981 ... 0.10980392 0.10980392 0.10980392],1
[0.41568628 0.41568628 0.41568628 ... 0.10588235 0.10588235 0.10588235],1
[0. 0. 0. ... 0. 0. 0.],1
[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ],1
[0.02745098 0.02745098 0.02745098 ... 0.         0.         0.        ],1
[0.3764706  0.3764706  0.3764706  ... 0.11764706 0.11764706 0.11764706],1
[0.13725491 0.13725491 0.13725491 ... 0.07450981 0.07450981 0.07450981],1
[0.5921569  0.5921569  0.5921569  ... 0.11764706 0.11764706 0.11764706],1
[0.04313726 0.04313726 0.04313726 ... 0.07450981 0.07450981 0.07450981],1
[0.6117647 0.6117647 0.6117647 ... 0.2       0.2       0.2      ],1
[0.03529412 0.03529412 0.03529412 ... 0.05882353 0.05882353 0.05882353],1
[0.28235295 0.28235295 0.28235295 ... 0.24313726 0.24313726 0.24313726],1
[0.03137255 0.03137255 0.03137255 ... 0.         0.         0.        ],1
[0.16862746 0.16862746 0.16862746 ... 0.15294118 0.15294118 0.15294118],1
[0.41568628 0.41568628 0.41568628 ... 0.13725491 0.13725491 0.13725491],1
[0.2627451  0.2627451  0.2627451  ... 0.09803922 0.09803922 0.09803922],1
[0.1882353 0.1882353 0.1882353 ... 0.        0.        0.       ],1
[0.26666668 0.26666668 0.26666668 ... 0.04705882 0.04705882 0.04705882],1
[0.11764706 0.11764706 0.11764706 ... 0.         0.         0.        ],1
[0.07450981 0.07450981 0.07450981 ... 0.         0.         0.        ],1
[0.80784315 0.80784315 0.80784315 ... 0.80784315 0.80784315 0.80784315],1
[0.00784314 0.00784314 0.00784314 ... 0.00392157 0.00392157 0.00392157],1
[0.04313726 0.04313726 0.04313726 ... 0.05490196 0.05490196 0.05490196],1
[0.10588235 0.10588235 0.10588235 ... 0.13725491 0.13725491 0.13725491],1
[0.23137255 0.23137255 0.23137255 ... 0.15686275 0.15686275 0.15686275],1
[0.21176471 0.21176471 0.21176471 ... 0.         0.         0.        ],1
[0.4        0.4        0.4        ... 0.29411766 0.29411766 0.29411766],1
[0.16470589 0.16470589 0.16470589 ... 0.10980392 0.10980392 0.10980392],1
[0.59607846 0.59607846 0.59607846 ... 0.10980392 0.10980392 0.10980392],1
[0.5686275  0.5686275  0.5686275  ... 0.08235294 0.08235294 0.08235294],1
[0.07843138 0.07843138 0.07843138 ... 0.         0.         0.        ],1
[0. 0. 0. ... 0. 0. 0.],1
[0.03529412 0.03529412 0.03529412 ... 0.03137255 0.03137255 0.03137255],1
[0.46666667 0.46666667 0.46666667 ... 0.09019608 0.09019608 0.09019608],1
[0.01960784 0.01960784 0.01960784 ... 0.03137255 0.03137255 0.03137255],1
[0.08235294 0.08235294 0.08235294 ... 0.03137255 0.03137255 0.03137255],1
[0.03921569 0.03921569 0.03921569 ... 0.01960784 0.01960784 0.01960784],1
[0.02352941 0.02352941 0.02352941 ... 0.04313726 0.04313726 0.04313726],1
[0.07058824 0.07058824 0.07058824 ... 0.1764706  0.1764706  0.1764706 ],1
[0.02745098 0.02745098 0.02745098 ... 0.         0.         0.        ],1
[0.19607843 0.19607843 0.19607843 ... 0.05882353 0.05882353 0.05882353],1
[0.15294118 0.15294118 0.15294118 ... 0.10196079 0.10196079 0.10196079],1
[0.07058824 0.07058824 0.07058824 ... 0.38431373 0.38431373 0.38431373],1
[0. 0. 0. ... 0. 0. 0.],1
[0. 0. 0. ... 0. 0. 0.],1
[0. 0. 0. ... 0. 0. 0.],1
[0. 0. 0. ... 0. 0. 0.],1
[0.1254902 0.1254902 0.1254902 ... 0.7058824 0.7058824 0.7058824],1
[0.08627451 0.08627451 0.08627451 ... 0.63529414 0.63529414 0.63529414],1
[0.34901962 0.34901962 0.34901962 ... 0.16470589 0.16470589 0.16470589],1
[0.12156863 0.12156863 0.12156863 ... 0.10980392 0.10980392 0.10980392],1
[0.23137255 0.23137255 0.23137255 ... 0.18431373 0.18431373 0.18431373],1
[0.31764707 0.31764707 0.31764707 ... 0.05490196 0.05490196 0.05490196],1
[0.02352941 0.02352941 0.02352941 ... 0.         0.         0.        ],1
[0.14901961 0.14901961 0.14901961 ... 0.04705882 0.04705882 0.04705882],1
[0.20392157 0.20392157 0.20392157 ... 0.07843138 0.07843138 0.07843138],1
[0.7607843  0.7607843  0.7607843  ... 0.09411765 0.09411765 0.09411765],1
[0. 0. 0. ... 0. 0. 0.],1
[0.2901961  0.2901961  0.2901961  ... 0.25490198 0.25490198 0.25490198],1
[0.4        0.4        0.4        ... 0.38431373 0.38431373 0.38431373],1
[0.03529412 0.03529412 0.03529412 ... 0.08235294 0.08235294 0.08235294],1
[0.84705883 0.84705883 0.84705883 ... 0.06666667 0.06666667 0.06666667],1
[0.03137255 0.03137255 0.03137255 ... 0.         0.         0.        ],1
[0.4862745  0.4862745  0.4862745  ... 0.03529412 0.03529412 0.03529412],1
[0.48235294 0.48235294 0.48235294 ... 0.         0.         0.        ],1
[0.41568628 0.41568628 0.41568628 ... 0.08235294 0.08235294 0.08235294],1
[0. 0. 0. ... 0. 0. 0.],1
[0. 0. 0. ... 0. 0. 0.],1
[0. 0. 0. ... 0. 0. 0.],1
[0.5019608  0.5019608  0.5019608  ... 0.09411765 0.09411765 0.09411765],1
[0.02745098 0.02745098 0.02745098 ... 0.03921569 0.03921569 0.03921569],1
[0.02745098 0.02745098 0.02745098 ... 0.03921569 0.03921569 0.03921569],1
[0.23921569 0.23921569 0.23921569 ... 0.         0.         0.        ],1
[0.01568628 0.01568628 0.01568628 ... 0.         0.         0.        ],1
[0. 0. 0. ... 0. 0. 0.],1
[0.05882353 0.05882353 0.05882353 ... 0.09803922 0.09803922 0.09803922],1
[0.25882354 0.25882354 0.25882354 ... 0.12156863 0.12156863 0.12156863],1
[0.1254902  0.1254902  0.1254902  ... 0.18431373 0.18431373 0.18431373],1
[0.38039216 0.38039216 0.38039216 ... 0.09019608 0.09019608 0.09019608],1
[0. 0. 0. ... 0. 0. 0.],1
[0.18039216 0.18039216 0.18039216 ... 0.         0.         0.        ],1
[0.16078432 0.16078432 0.16078432 ... 0.11764706 0.11764706 0.11764706],1
[0.13333334 0.13333334 0.13333334 ... 0.14509805 0.14509805 0.14509805],1
[0.5686275  0.5686275  0.5686275  ... 0.08627451 0.08627451 0.08627451],1
[0.02352941 0.02352941 0.02352941 ... 0.02745098 0.02745098 0.02745098],1
[0.2509804 0.2509804 0.2509804 ... 0.        0.        0.       ],1
[0.01568628 0.01568628 0.01568628 ... 0.04705882 0.04705882 0.04705882],1
[0.28235295 0.28235295 0.28235295 ... 0.         0.         0.        ],1
[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ],1
[0.14509805 0.14509805 0.14509805 ... 0.11764706 0.11764706 0.11764706],1
[0.20392157 0.20392157 0.20392157 ... 0.79607844 0.79607844 0.79607844],1
[0.06666667 0.06666667 0.06666667 ... 0.13333334 0.13333334 0.13333334],1
[0.05490196 0.05490196 0.05490196 ... 0.         0.         0.        ],1
[0.10980392 0.10980392 0.10980392 ... 0.15294118 0.15294118 0.15294118],1
[0.0627451  0.0627451  0.0627451  ... 0.02352941 0.02352941 0.02352941],1
[0.15294118 0.15294118 0.15294118 ... 0.12156863 0.12156863 0.12156863],1
[0.14901961 0.14901961 0.14901961 ... 0.12156863 0.12156863 0.12156863],1
[0.15294118 0.15294118 0.15294118 ... 0.02352941 0.02352941 0.02352941],1
[0.62352943 0.62352943 0.62352943 ... 0.11764706 0.11764706 0.11764706],1
[0.00784314 0.00784314 0.00784314 ... 0.08235294 0.08235294 0.08235294],1
[0.14117648 0.14117648 0.14117648 ... 0.08235294 0.08235294 0.08235294],1
[0.         0.         0.         ... 0.05098039 0.05098039 0.05098039],1
[0.10588235 0.10588235 0.10588235 ... 0.05490196 0.05490196 0.05490196],1
[0.22352941 0.22352941 0.22352941 ... 0.         0.         0.        ],1
[0.01960784 0.01960784 0.01960784 ... 0.         0.         0.        ],1
[0.16470589 0.16470589 0.16470589 ... 0.06666667 0.06666667 0.06666667],1
[0.27450982 0.27450982 0.27450982 ... 0.05882353 0.05882353 0.05882353],1
[0.09803922 0.09803922 0.09803922 ... 0.07843138 0.07843138 0.07843138],1
[0.14901961 0.14901961 0.14901961 ... 0.07450981 0.07450981 0.07450981],1
[0.31764707 0.31764707 0.31764707 ... 0.00392157 0.00392157 0.00392157],1
[0.28627452 0.28627452 0.28627452 ... 0.2901961  0.2901961  0.2901961 ],1
[0.15294118 0.15294118 0.15294118 ... 0.         0.         0.        ],1
[0.6313726 0.6313726 0.6313726 ... 0.        0.        0.       ],1
[0.8156863  0.8156863  0.8156863  ... 0.08627451 0.08627451 0.08627451],1
[0.2        0.2        0.2        ... 0.05490196 0.05490196 0.05490196],1
[0.22745098 0.22745098 0.22745098 ... 0.         0.         0.        ],1
[0.14117648 0.14117648 0.14117648 ... 0.20784314 0.20784314 0.20784314],1
[0.21176471 0.21176471 0.21176471 ... 0.14509805 0.14509805 0.14509805],1
[0.44313726 0.44313726 0.44313726 ... 0.12156863 0.12156863 0.12156863],1
[0.05490196 0.05490196 0.05490196 ... 0.05882353 0.05882353 0.05882353],1
[0.05098039 0.05098039 0.05098039 ... 0.07843138 0.07843138 0.07843138],1
[0.78431374 0.78431374 0.78431374 ... 0.06666667 0.06666667 0.06666667],1
[0.05098039 0.05098039 0.05098039 ... 0.         0.         0.        ],1
[0.21568628 0.21568628 0.21568628 ... 0.13333334 0.13333334 0.13333334],1
[0.29803923 0.29803923 0.29803923 ... 0.15294118 0.15294118 0.15294118],1
[0.16078432 0.16078432 0.16078432 ... 0.05882353 0.05882353 0.05882353],1
[0.10980392 0.10980392 0.10980392 ... 0.38039216 0.38039216 0.38039216],1
[0.7294118 0.7294118 0.7294118 ... 0.        0.        0.       ],1
[0.09803922 0.09803922 0.09803922 ... 0.07058824 0.07058824 0.07058824],1
[0.26666668 0.26666668 0.26666668 ... 0.05098039 0.05098039 0.05098039],1
[0.09019608 0.09019608 0.09019608 ... 0.0627451  0.0627451  0.0627451 ],1
[0.22352941 0.22352941 0.22352941 ... 0.07058824 0.07058824 0.07058824],1
[0.84705883 0.84705883 0.84705883 ... 0.07843138 0.07843138 0.07843138],1
[0.07843138 0.07843138 0.07843138 ... 0.         0.         0.        ],1
[0.02352941 0.02352941 0.02352941 ... 0.05490196 0.05490196 0.05490196],1
[0.08235294 0.08235294 0.08235294 ... 0.08627451 0.08627451 0.08627451],1
[0.5686275  0.5686275  0.5686275  ... 0.04313726 0.04313726 0.04313726],1
[0.41568628 0.41568628 0.41568628 ... 0.00392157 0.00392157 0.00392157],1
[0.38431373 0.38431373 0.38431373 ... 0.16470589 0.16470589 0.16470589],1
[0.21568628 0.21568628 0.21568628 ... 0.11372549 0.11372549 0.11372549],1
[0.1764706  0.1764706  0.1764706  ... 0.14117648 0.14117648 0.14117648],1
[0.42352942 0.42352942 0.42352942 ... 0.03137255 0.03137255 0.03137255],1
[0.3254902  0.3254902  0.3254902  ... 0.10196079 0.10196079 0.10196079],1
[0.7372549 0.7372549 0.7372549 ... 0.0627451 0.0627451 0.0627451],1
[0.09411765 0.09411765 0.09411765 ... 0.12941177 0.12941177 0.12941177],1
[0. 0. 0. ... 0. 0. 0.],1
[0.16862746 0.16862746 0.16862746 ... 0.06666667 0.06666667 0.06666667],1
[0. 0. 0. ... 0. 0. 0.],1
[0.73333335 0.73333335 0.73333335 ... 0.05098039 0.05098039 0.05098039],1
[0.53333336 0.53333336 0.53333336 ... 0.12156863 0.12156863 0.12156863],1
[0. 0. 0. ... 0. 0. 0.],1
[0.09019608 0.09019608 0.09019608 ... 0.         0.         0.        ],1
[0.16078432 0.16078432 0.16078432 ... 0.15686275 0.15686275 0.15686275],1
[0.2784314 0.2784314 0.2784314 ... 0.        0.        0.       ],1
[0.1764706 0.1764706 0.1764706 ... 0.        0.        0.       ],1
[0.34117648 0.34117648 0.34117648 ... 0.44705883 0.44705883 0.44705883],1
[0.10196079 0.10196079 0.10196079 ... 0.21960784 0.21960784 0.21960784],1
[0.02352941 0.02352941 0.02352941 ... 0.         0.         0.        ],1
[0.25490198 0.25490198 0.25490198 ... 0.02745098 0.02745098 0.02745098],1
[0.47058824 0.47058824 0.47058824 ... 0.09411765 0.09411765 0.09411765],1
[0.07058824 0.07058824 0.07058824 ... 0.12156863 0.12156863 0.12156863],1
[0. 0. 0. ... 0. 0. 0.],1
[0. 0. 0. ... 0. 0. 0.],1
[0.1764706  0.1764706  0.1764706  ... 0.04313726 0.04313726 0.04313726],1
[0.03921569 0.03921569 0.03921569 ... 0.01176471 0.01176471 0.01176471],1
[0.08627451 0.08627451 0.08627451 ... 0.04705882 0.04705882 0.04705882],1
[0.5568628  0.5568628  0.5568628  ... 0.10196079 0.10196079 0.10196079],1
[0.17254902 0.17254902 0.17254902 ... 0.02745098 0.02745098 0.02745098],1
[0.2784314  0.2784314  0.2784314  ... 0.14117648 0.14117648 0.14117648],1
